facility_id,County,n_inspections,n_investigations,n_enforcement,n_limitations,n_other,n_docs_total,n_civil_fines,n_stop_placement,n_conditions,years_present,latest_year,latest_enforcement_year,fetch_status
F03029,King,0,0,0,0,0,0,0,0,0,,,,ok
F03031,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03030,King,0,0,0,0,0,0,0,0,0,,,,ok
F03032,King,0,0,0,0,0,0,0,0,0,,,,ok
F03034,King,0,0,0,0,0,0,0,0,0,,,,ok
F03035,King,0,0,0,0,0,0,0,0,0,,,,ok
F03036,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03037,King,0,2,0,0,0,2,0,0,0,2026,2026,,ok
F02999,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03038,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F03001,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03039,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03040,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03041,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03042,King,0,0,0,0,0,0,0,0,0,,,,ok
F03044,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03047,King,0,0,0,0,0,0,0,0,0,,,,ok
F03046,King,0,0,0,0,0,0,0,0,0,,,,ok
F03048,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03049,King,0,0,0,0,0,0,0,0,0,,,,ok
F03007,King,0,0,0,0,0,0,0,0,0,,,,ok
F03050,King,0,0,0,0,0,0,0,0,0,,,,ok
F03052,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03053,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03051,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03054,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03017,King,0,0,0,0,0,0,0,0,0,,,,ok
F03056,King,0,0,0,0,0,0,0,0,0,,,,ok
F03057,King,0,0,0,0,0,0,0,0,0,,,,ok
F03059,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03058,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03060,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03062,King,0,0,0,0,0,0,0,0,0,,,,ok
F03063,King,0,0,0,0,0,0,0,0,0,,,,ok
F03064,King,0,0,0,0,0,0,0,0,0,,,,ok
F03065,King,0,0,0,0,0,0,0,0,0,,,,ok
F03066,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03067,King,0,0,0,0,0,0,0,0,0,,,,ok
F03068,King,0,0,0,0,0,0,0,0,0,,,,ok
F03070,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03071,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03069,King,0,0,0,0,0,0,0,0,0,,,,ok
F03072,King,0,0,0,0,0,0,0,0,0,,,,ok
F03033,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03073,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03074,King,0,0,0,0,0,0,0,0,0,,,,ok
F03043,King,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F03076,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03075,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03077,King,0,0,0,0,0,0,0,0,0,,,,ok
F03079,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03080,King,0,0,0,0,0,0,0,0,0,,,,ok
F03045,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03082,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03083,King,0,0,0,0,0,0,0,0,0,,,,ok
F03084,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03085,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03086,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03088,King,0,0,0,0,0,0,0,0,0,,,,ok
F03089,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03090,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03091,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03055,King,0,0,0,0,0,0,0,0,0,,,,ok
F03093,King,0,0,0,0,0,0,0,0,0,,,,ok
F03094,King,0,0,0,0,0,0,0,0,0,,,,ok
F03095,King,0,0,0,0,0,0,0,0,0,,,,ok
F03061,King,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F03092,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03096,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03098,Pierce,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F03100,King,0,0,0,0,0,0,0,0,0,,,,ok
F03099,King,0,0,0,0,0,0,0,0,0,,,,ok
F03102,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03103,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03104,King,0,0,0,0,0,0,0,0,0,,,,ok
F03105,King,0,0,0,0,0,0,0,0,0,,,,ok
F03106,King,0,0,0,0,0,0,0,0,0,,,,ok
F03107,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03108,Pierce,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F03110,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03109,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03111,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03112,King,0,0,0,0,0,0,0,0,0,,,,ok
F03113,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03114,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03115,King,0,0,0,0,0,0,0,0,0,,,,ok
F03116,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03117,King,0,0,0,0,0,0,0,0,0,,,,ok
F03081,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03118,King,0,0,0,0,0,0,0,0,0,,,,ok
F03119,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03120,King,0,0,0,0,0,0,0,0,0,,,,ok
F03121,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03122,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03124,Pierce,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F03087,King,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F03125,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03126,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03127,King,0,0,0,0,0,0,0,0,0,,,,ok
F03128,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03129,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03131,King,0,0,0,0,0,0,0,0,0,,,,ok
F03132,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03133,King,0,0,0,0,0,0,0,0,0,,,,ok
F03134,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03101,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03135,King,0,0,0,0,0,0,0,0,0,,,,ok
F03136,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03137,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03138,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03139,King,0,0,0,0,0,0,0,0,0,,,,ok
F03141,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F03142,King,0,0,0,0,0,0,0,0,0,,,,ok
F03143,King,0,0,0,0,0,0,0,0,0,,,,ok
F03144,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03145,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03146,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03147,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03149,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03148,King,0,0,0,0,0,0,0,0,0,,,,ok
F03150,King,0,0,0,0,0,0,0,0,0,,,,ok
F03151,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03152,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03153,King,0,0,0,0,0,0,0,0,0,,,,ok
F03154,King,0,1,0,2,0,3,0,0,0,"2025,2026",2026,,ok
F03155,King,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F03157,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03156,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03159,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03123,King,0,0,0,0,0,0,0,0,0,,,,ok
F03158,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03160,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03097,King,0,0,0,0,0,0,0,0,0,,,,ok
F03161,King,0,0,0,0,0,0,0,0,0,,,,ok
F03162,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03163,King,0,0,0,0,0,0,0,0,0,,,,ok
F03165,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03130,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03166,King,0,0,0,0,0,0,0,0,0,,,,ok
F03168,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03169,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03170,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03171,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03173,King,0,0,0,0,0,0,0,0,0,,,,ok
F03174,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03175,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03176,King,0,0,0,0,0,0,0,0,0,,,,ok
F03177,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03140,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03178,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03179,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03180,King,0,0,0,0,0,0,0,0,0,,,,ok
F03181,King,0,0,0,0,0,0,0,0,0,,,,ok
F03182,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03184,King,0,0,0,0,0,0,0,0,0,,,,ok
F03185,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03186,King,0,0,0,0,0,0,0,0,0,,,,ok
F03187,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03188,King,0,0,0,0,0,0,0,0,0,,,,ok
F03190,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03189,King,0,0,0,0,0,0,0,0,0,,,,ok
F03191,King,0,0,0,0,0,0,0,0,0,,,,ok
F03192,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03193,King,0,0,0,0,0,0,0,0,0,,,,ok
F03195,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03194,King,0,0,0,0,0,0,0,0,0,,,,ok
F03196,King,0,0,0,0,0,0,0,0,0,,,,ok
F03197,King,0,0,0,0,0,0,0,0,0,,,,ok
F03198,King,0,0,0,0,0,0,0,0,0,,,,ok
F03164,King,0,0,0,0,0,0,0,0,0,,,,ok
F03200,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03199,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03201,King,0,0,0,0,0,0,0,0,0,,,,ok
F03202,King,0,0,0,0,0,0,0,0,0,,,,ok
F03203,King,0,0,0,0,0,0,0,0,0,,,,ok
F03205,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03206,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03207,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03208,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03209,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03172,King,0,0,0,0,0,0,0,0,0,,,,ok
F03210,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03078,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03211,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03212,King,0,0,0,0,0,0,0,0,0,,,,ok
F03213,King,0,0,0,0,0,0,0,0,0,,,,ok
F03214,King,0,0,0,0,0,0,0,0,0,,,,ok
F03216,King,0,0,0,0,0,0,0,0,0,,,,ok
F03218,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03219,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F03220,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03221,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03222,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03223,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03224,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03225,King,0,0,0,0,0,0,0,0,0,,,,ok
F03226,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03227,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03228,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03229,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03231,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03230,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03234,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03232,King,0,0,0,0,0,0,0,0,0,,,,ok
F03235,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03233,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03236,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03183,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03237,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03204,Spokane,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F03238,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03239,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03240,King,0,0,0,0,0,0,0,0,0,,,,ok
F03241,King,0,0,0,0,0,0,0,0,0,,,,ok
F03243,King,0,0,0,0,0,0,0,0,0,,,,ok
F03246,King,0,0,0,0,0,0,0,0,0,,,,ok
F03245,King,0,0,0,0,0,0,0,0,0,,,,ok
F03247,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03248,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03249,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03217,King,0,0,0,0,0,0,0,0,0,,,,ok
F03251,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03250,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03215,King,0,0,0,0,0,0,0,0,0,,,,ok
F03252,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03253,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03254,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03256,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03257,King,0,0,0,0,0,0,0,0,0,,,,ok
F03259,King,0,0,0,0,0,0,0,0,0,,,,ok
F03260,King,0,0,0,0,0,0,0,0,0,,,,ok
F03167,King,0,0,0,0,0,0,0,0,0,,,,ok
F03261,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03262,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03263,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03264,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03267,King,0,0,0,0,0,0,0,0,0,,,,ok
F03265,King,0,0,0,0,0,0,0,0,0,,,,ok
F03268,King,0,0,0,0,0,0,0,0,0,,,,ok
F03269,King,0,0,0,0,0,0,0,0,0,,,,ok
F03270,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03271,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03272,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03273,King,0,0,0,0,0,0,0,0,0,,,,ok
F03274,King,0,0,0,0,0,0,0,0,0,,,,ok
F03242,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03276,King,0,0,0,0,0,0,0,0,0,,,,ok
F03277,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03275,King,0,0,0,0,0,0,0,0,0,,,,ok
F03278,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03244,King,0,0,0,0,0,0,0,0,0,,,,ok
F03279,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03282,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03283,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03284,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03281,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03286,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03287,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03289,King,0,0,0,0,0,0,0,0,0,,,,ok
F03290,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03288,King,0,0,0,0,0,0,0,0,0,,,,ok
F03255,King,0,0,0,0,0,0,0,0,0,,,,ok
F03258,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03292,King,0,0,0,0,0,0,0,0,0,,,,ok
F03291,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03293,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03294,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03295,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03299,King,0,0,0,0,0,0,0,0,0,,,,ok
F03298,King,0,0,0,0,0,0,0,0,0,,,,ok
F03300,King,0,0,0,0,0,0,0,0,0,,,,ok
F03301,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03302,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03304,King,0,0,0,0,0,0,0,0,0,,,,ok
F03303,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03305,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03306,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03307,King,0,0,0,0,0,0,0,0,0,,,,ok
F03308,King,0,0,0,0,0,0,0,0,0,,,,ok
F03310,Pierce,0,0,0,2,0,2,0,0,0,2026,2026,,ok
F03309,King,0,0,0,0,0,0,0,0,0,,,,ok
F03311,King,0,0,0,0,0,0,0,0,0,,,,ok
F03312,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03313,King,0,0,0,0,0,0,0,0,0,,,,ok
F03280,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03314,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03285,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03315,King,0,0,0,0,0,0,0,0,0,,,,ok
F03316,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03317,King,0,0,0,0,0,0,0,0,0,,,,ok
F03318,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03320,King,0,0,0,0,0,0,0,0,0,,,,ok
F03322,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03323,King,0,0,0,0,0,0,0,0,0,,,,ok
F03324,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03325,King,0,0,0,0,0,0,0,0,0,,,,ok
F03326,King,0,0,0,0,0,0,0,0,0,,,,ok
F03266,King,0,0,0,0,0,0,0,0,0,,,,ok
F03328,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03327,King,0,0,0,0,0,0,0,0,0,,,,ok
F03329,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03296,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03330,King,0,0,0,0,0,0,0,0,0,,,,ok
F03297,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03331,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03333,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03334,King,0,0,0,0,0,0,0,0,0,,,,ok
F03335,King,0,0,0,0,0,0,0,0,0,,,,ok
F03337,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03340,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03339,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03342,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03341,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03343,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03344,King,0,0,0,0,0,0,0,0,0,,,,ok
F03347,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03345,King,0,0,0,0,0,0,0,0,0,,,,ok
F03346,King,0,0,0,0,0,0,0,0,0,,,,ok
F03348,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03349,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03351,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03350,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03352,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03321,King,0,0,0,0,0,0,0,0,0,,,,ok
F03354,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03353,King,0,0,0,0,0,0,0,0,0,,,,ok
F03319,King,0,0,0,0,0,0,0,0,0,,,,ok
F03355,King,0,0,0,0,0,0,0,0,0,,,,ok
F03356,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03357,King,0,0,0,0,0,0,0,0,0,,,,ok
F03359,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03360,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03362,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03363,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03364,King,0,0,0,0,0,0,0,0,0,,,,ok
F03365,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03366,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03367,King,0,0,0,0,0,0,0,0,0,,,,ok
F03368,King,0,0,0,0,0,0,0,0,0,,,,ok
F03371,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03369,King,0,0,0,0,0,0,0,0,0,,,,ok
F03370,King,0,0,0,0,0,0,0,0,0,,,,ok
F03338,King,0,0,0,0,0,0,0,0,0,,,,ok
F03332,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03336,King,0,0,0,2,0,2,0,0,0,2026,2026,,ok
F03372,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03373,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03374,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03375,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03380,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03376,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03381,King,0,0,0,0,0,0,0,0,0,,,,ok
F03382,King,0,0,0,0,0,0,0,0,0,,,,ok
F03384,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03383,King,0,0,0,0,0,0,0,0,0,,,,ok
F03386,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03385,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03388,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03389,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03387,King,0,0,0,0,0,0,0,0,0,,,,ok
F03390,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03392,King,0,0,0,0,0,0,0,0,0,,,,ok
F03393,King,0,0,0,0,0,0,0,0,0,,,,ok
F03391,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03358,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03361,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03394,King,0,0,0,0,0,0,0,0,0,,,,ok
F03395,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03396,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03398,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03397,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03401,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03402,King,0,0,0,0,0,0,0,0,0,,,,ok
F03403,King,0,0,0,0,0,0,0,0,0,,,,ok
F03404,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03405,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03406,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03407,King,0,0,0,0,0,0,0,0,0,,,,ok
F03408,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03409,King,0,0,0,0,0,0,0,0,0,,,,ok
F03411,King,0,0,0,0,0,0,0,0,0,,,,ok
F03410,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03412,King,0,0,0,0,0,0,0,0,0,,,,ok
F03413,King,0,0,0,0,0,0,0,0,0,,,,ok
F03379,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03414,King,0,0,0,0,0,0,0,0,0,,,,ok
F03415,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03416,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03417,King,0,0,0,0,0,0,0,0,0,,,,ok
F03378,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03377,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03418,King,0,0,0,0,0,0,0,0,0,,,,ok
F03421,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03420,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03422,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03423,King,0,0,0,0,0,0,0,0,0,,,,ok
F03426,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03427,King,0,0,0,0,0,0,0,0,0,,,,ok
F03429,King,0,0,0,0,0,0,0,0,0,,,,ok
F03428,King,0,0,0,0,0,0,0,0,0,,,,ok
F03430,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03431,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03432,King,0,0,0,0,0,0,0,0,0,,,,ok
F03433,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03434,King,0,0,0,0,0,0,0,0,0,,,,ok
F03400,King,0,0,0,0,0,0,0,0,0,,,,ok
F03435,King,0,0,0,0,0,0,0,0,0,,,,ok
F03436,King,0,0,0,0,0,0,0,0,0,,,,ok
F03437,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03438,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03399,Pierce,0,0,0,2,0,2,0,0,0,2026,2026,,ok
F03442,King,0,0,0,0,0,0,0,0,0,,,,ok
F03439,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03441,King,0,0,0,0,0,0,0,0,0,,,,ok
F03444,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03447,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03446,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03448,King,0,0,0,0,0,0,0,0,0,,,,ok
F03443,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03450,King,0,0,0,0,0,0,0,0,0,,,,ok
F03452,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03449,King,0,0,0,0,0,0,0,0,0,,,,ok
F03451,King,0,0,0,0,0,0,0,0,0,,,,ok
F03453,King,0,0,0,0,0,0,0,0,0,,,,ok
F03455,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F03454,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03419,King,0,0,0,0,0,0,0,0,0,,,,ok
F03457,King,1,0,0,1,0,2,0,0,0,"2018,2023",2023,,ok
F03456,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F03425,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03424,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03440,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03445,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
