facility_id,License_Status,County,Licensed_Capacity,Specialty,Contract,RCS_Region_Unit,Has_Public_Reports,DateAccessed,Medicaid_Contract_Flag,n_inspections,n_investigations,n_enforcement,n_limitations,n_civil_fines,n_stop_placement,n_conditions,n_docs_total,latest_year,latest_enforcement_year,addr_shared_count,phone_shared_count,cluster_id
F00873,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2024,,1,1,
F00874,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00875,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00876,OP,Pierce,3,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,2,0,0,0,3,2023,,1,1,
F00877,OP,King,4,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,2,0,0,0,0,0,3,2024,,1,3,OP058
F00878,OP,King,8,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00879,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00880,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3F,,2026-06-26,Yes (has DSHS contract),1,2,0,0,0,0,0,3,2024,,1,1,
F00881,OP,Spokane,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,1,0,0,0,0,0,2,2024,,1,1,
F00882,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00883,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00884,OP,Pierce,5,"Mental Health, Dementia","AFH Respite, Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,1,2,0,2,0,0,4,2026,2026,1,1,
F00885,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,1,0,1,0,0,2,2025,2025,1,1,
F00886,OP,King,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00887,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00888,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,2,OP018
F00889,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),2,0,0,3,0,0,0,5,2026,,1,1,
F00890,OP,King,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support, WCF AFH SOW",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00891,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2026,,1,2,OP037
F00892,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,2,OP054
F00893,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,0,1,0,1,0,0,3,2026,2026,1,1,
F00894,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00895,OP,King,5,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00896,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2024,,1,1,
F00897,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Private Duty Nursing, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00898,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,1,
F00899,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),1,0,1,2,1,0,0,4,2024,2023,1,1,
F00900,OP,King,4,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,1,0,0,0,0,0,2,2025,,1,1,
F00901,OP,Pierce,8,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00902,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00903,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2I,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00904,OP,Spokane,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1E,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2025,,1,1,
F00905,OP,King,4,"Mental Health, Dementia",,2G,,2026-06-26,No/Unknown,1,0,0,0,0,0,0,1,2026,,1,1,
F00906,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00907,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00908,OP,Pierce,8,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Private Duty Nursing, Specialized Behavior Support",3F,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00909,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00910,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00911,OP,Pierce,5,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,1,
F00912,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, WCF AFH SOW",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00913,OP,Spokane,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,2,0,0,0,0,0,4,2026,,1,1,
F00914,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2025,,1,1,
F00915,OP,King,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,2,0,0,0,0,0,3,2024,,1,1,
F00916,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3F,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00917,OP,King,4,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00918,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F00919,OP,King,5,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),1,0,0,3,0,0,0,4,2025,,1,1,
F00920,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,2,OP050
F00921,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,2,0,0,0,3,2024,,1,1,
F00922,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00923,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,4,OP068
F00924,OP,Pierce,4,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),1,0,1,0,1,0,0,2,2024,2024,1,1,
F00925,OP,Pierce,8,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00926,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00927,OP,King,5,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,4,0,0,0,0,0,5,2025,,1,1,
F00928,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),1,0,1,0,1,0,0,2,2024,2024,1,1,
F00929,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,1,0,0,0,0,0,2,2024,,1,1,
F00930,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00931,OP,King,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00932,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00933,OP,King,8,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,2,0,0,0,2,2023,,1,1,
F00934,OP,King,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services",2I,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00935,OP,Spokane,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00936,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,1,0,0,0,0,0,2,2024,,1,1,
F00937,OP,King,6,"Mental Health, Dementia","Adult Family Home, WCF AFH SOW",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,1,
F00938,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),2,1,1,0,1,0,0,4,2025,2025,1,1,
F00939,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00940,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00941,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,1,
F00942,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00943,OP,King,8,"Mental Health, Dementia",,2G,,2026-06-26,No/Unknown,1,0,2,0,2,0,0,3,2026,2025,1,1,
F00944,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",3F,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00945,OP,Spokane,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2025,,1,1,
F00946,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00947,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2I,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00948,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00949,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),1,2,0,0,0,0,0,3,2025,,1,1,
F00950,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00951,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,1,0,0,0,0,0,1,2024,,1,1,
F00952,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00953,OP,King,8,"Mental Health, Developmental Disabilities","Adult Family Home, Private Duty Nursing",2I,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,2,OP056
F00954,OP,King,6,"Mental Health, Developmental Disabilities","Adult Family Home, Private Duty Nursing",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,2,OP056
F00955,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2025,,1,1,
F00956,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,1,0,0,0,0,0,2,2024,,1,1,
F00957,OP,King,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00958,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3F,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00959,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00960,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2023,,1,1,
F00961,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00962,OP,King,5,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,2,0,0,0,0,0,3,2024,,1,1,
F00963,OP,Spokane,8,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2024,,1,2,OP063
F00964,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,1,
F00965,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F00966,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",3A,,2026-06-26,Yes (has DSHS contract),2,0,0,0,0,0,0,2,2026,,1,1,
F00967,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",3F,,2026-06-26,Yes (has DSHS contract),1,2,1,0,1,0,0,4,2025,2024,1,1,
F00968,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2024,,1,4,OP004
